index_name,tradedate,open,high,low,close
N500VALUE 50,2015-02-18,3786.24,3839.29,3786.24,3839.29
NSE500,2015-02-18,7182.2,7242.45,7182.2,7228.55
N500Q 50,2015-02-19,5953.77,5953.77,5943.46,5943.46
N500VALUE 50,2015-02-19,3839.29,3849.63,3839.29,3849.63
NSE500,2015-02-19,7245.55,7258.95,7168.0,7242.85
N500LOWVOL 50,2015-02-19,5944.16,5945.43,5944.16,5945.43
N500MOM 50,2015-02-19,10000.4,10000.4,9976.78,9976.78
N500LOWVOL 50,2015-02-20,5945.43,5945.43,5918.29,5918.29
N500MOM 50,2015-02-20,9976.78,9978.37,9976.78,9978.37
N500VALUE 50,2015-02-20,3849.63,3852.53,3849.63,3852.53
N500Q 50,2015-02-20,5943.46,5943.46,5931.32,5931.32
NSE500,2015-02-20,7250.75,7250.75,7194.9,7209.4
N500Q 50,2015-02-23,5931.32,5931.32,5884.7,5884.7
N500LOWVOL 50,2015-02-23,5918.29,5918.29,5876.44,5876.44
N500MOM 50,2015-02-23,9978.37,9978.37,9888.42,9888.42
N500VALUE 50,2015-02-23,3852.53,3852.53,3810.01,3810.01
NSE500,2015-02-23,7233.35,7237.15,7134.5,7147.55
N500Q 50,2015-02-24,5884.7,5900.7,5884.7,5900.7
N500MOM 50,2015-02-24,9888.42,9888.42,9825.28,9825.28
N500VALUE 50,2015-02-24,3810.01,3811.02,3810.01,3811.02
NSE500,2015-02-24,7162.55,7171.45,7123.2,7146.6
N500LOWVOL 50,2015-02-24,5876.44,5885.86,5876.44,5885.86
N500VALUE 50,2015-02-25,3811.02,3811.02,3791.26,3791.26
N500Q 50,2015-02-25,5900.7,5900.7,5883.1,5883.1
N500MOM 50,2015-02-25,9825.28,9888.76,9825.28,9888.76
NSE500,2015-02-25,7177.45,7204.75,7134.25,7144.2
N500LOWVOL 50,2015-02-25,5885.86,5885.86,5880.22,5880.22
N500Q 50,2015-02-26,5883.1,5883.1,5824.97,5824.97
N500MOM 50,2015-02-26,9888.76,9888.76,9769.68,9769.68
N500LOWVOL 50,2015-02-26,5880.22,5880.22,5814.47,5814.47
NSE500,2015-02-26,7154.75,7154.75,7066.05,7077.5
N500VALUE 50,2015-02-26,3791.26,3791.26,3745.8,3745.8
N500MOM 50,2015-02-27,9769.68,9955.12,9769.68,9955.12
N500Q 50,2015-02-27,5824.97,5907.05,5824.97,5907.05
N500VALUE 50,2015-02-27,3745.8,3855.19,3745.8,3855.19
NSE500,2015-02-27,7111.1,7217.05,7111.1,7210.3
N500LOWVOL 50,2015-02-27,5814.47,5888.4,5814.47,5888.4
N500Q 50,2015-02-28,5907.05,5962.15,5907.05,5962.15
N500MOM 50,2015-02-28,9955.12,9959.15,9955.12,9959.15
N500VALUE 50,2015-02-28,3855.19,3855.19,3843.6,3843.6
N500LOWVOL 50,2015-02-28,5888.4,5941.61,5888.4,5941.61
NSE500,2015-02-28,7262.7,7273.1,7131.4,7239.45
NSE500,2015-03-02,7281.85,7308.0,7234.95,7299.65
N500Q 50,2015-03-02,5962.15,6020.05,5962.15,6020.05
N500MOM 50,2015-03-02,9959.15,10220.0,9959.15,10220.0
N500LOWVOL 50,2015-03-02,5941.61,6010.51,5941.61,6010.51
N500VALUE 50,2015-03-02,3843.6,3922.6,3843.6,3922.6
N500MOM 50,2015-03-03,10220.0,10391.4,10220.0,10391.4
NSE500,2015-03-03,7309.5,7352.6,7288.05,7345.55
N500VALUE 50,2015-03-03,3922.6,3967.96,3922.6,3967.96
N500LOWVOL 50,2015-03-03,6010.51,6073.24,6010.51,6073.24
N500Q 50,2015-03-03,6020.05,6071.2,6020.05,6071.2
NSE500,2015-03-04,7426.8,7428.1,7260.6,7279.8
N500LOWVOL 50,2015-03-04,6073.24,6073.24,6035.95,6035.95
N500Q 50,2015-03-04,6071.2,6071.2,6036.9,6036.9
N500VALUE 50,2015-03-04,3967.96,3967.96,3862.84,3862.84
N500MOM 50,2015-03-04,10391.4,10391.4,10272.9,10272.9
N500Q 50,2015-03-05,6036.9,6092.95,6036.9,6092.95
N500VALUE 50,2015-03-05,3862.84,3914.63,3862.84,3914.63
N500LOWVOL 50,2015-03-05,6035.95,6074.63,6035.95,6074.63
NSE500,2015-03-05,7287.8,7314.8,7238.5,7303.35
N500MOM 50,2015-03-05,10272.9,10390.5,10272.9,10390.5
N500LOWVOL 50,2015-03-09,6074.63,6074.63,6029.24,6029.24
N500MOM 50,2015-03-09,10390.5,10390.5,10243.3,10243.3
N500Q 50,2015-03-09,6092.95,6092.95,6064.92,6064.92
N500VALUE 50,2015-03-09,3914.63,3914.63,3852.25,3852.25
NSE500,2015-03-09,7267.15,7267.15,7162.3,7171.5
NSE500,2015-03-10,7184.4,7199.0,7116.75,7141.7
N500VALUE 50,2015-03-10,3852.25,3852.25,3850.1,3850.1
N500LOWVOL 50,2015-03-10,6029.24,6029.24,5993.18,5993.18
N500Q 50,2015-03-10,6064.92,6064.92,6055.76,6055.76
N500MOM 50,2015-03-10,10243.3,10282.0,10243.3,10282.0
N500Q 50,2015-03-11,6055.76,6055.76,6042.22,6042.22
N500MOM 50,2015-03-11,10282.0,10282.0,10226.7,10226.7
N500VALUE 50,2015-03-11,3850.1,3850.1,3838.17,3838.17
NSE500,2015-03-11,7156.15,7166.2,7115.8,7126.6
N500LOWVOL 50,2015-03-11,5993.18,5993.18,5985.97,5985.97
NSE500,2015-03-12,7158.85,7209.8,7158.85,7202.6
N500Q 50,2015-03-12,6042.22,6093.27,6042.22,6093.27
N500LOWVOL 50,2015-03-12,5985.97,6021.67,5985.97,6021.67
N500MOM 50,2015-03-12,10226.7,10442.3,10226.7,10442.3
N500VALUE 50,2015-03-12,3838.17,3908.98,3838.17,3908.98
NSE500,2015-03-13,7253.75,7253.75,7089.2,7099.9
N500MOM 50,2015-03-13,10442.3,10442.3,10275.7,10275.7
N500VALUE 50,2015-03-13,3908.98,3908.98,3857.5,3857.5
N500LOWVOL 50,2015-03-13,6021.67,6021.67,5935.57,5935.57
N500Q 50,2015-03-13,6093.27,6093.27,5999.94,5999.94
N500MOM 50,2015-03-16,10275.7,10305.8,10275.7,10305.8
N500LOWVOL 50,2015-03-16,5935.57,5935.57,5922.11,5922.11
NSE500,2015-03-16,7111.05,7111.3,7064.55,7078.95
N500Q 50,2015-03-16,5999.94,6013.59,5999.94,6013.59
N500VALUE 50,2015-03-16,3857.5,3867.34,3857.5,3867.34
NSE500,2015-03-17,7122.1,7166.4,7087.25,7154.05
N500MOM 50,2015-03-17,10305.8,10411.7,10305.8,10411.7
N500VALUE 50,2015-03-17,3867.34,3897.39,3867.34,3897.39
N500Q 50,2015-03-17,6013.59,6067.62,6013.59,6067.62
N500LOWVOL 50,2015-03-17,5922.11,5985.02,5922.11,5985.02
N500VALUE 50,2015-03-18,3897.39,3926.77,3897.39,3926.77
N500LOWVOL 50,2015-03-18,5985.02,5985.02,5953.64,5953.64
NSE500,2015-03-18,7172.65,7175.1,7120.65,7137.05
N500MOM 50,2015-03-18,10411.7,10411.7,10409.4,10409.4
N500Q 50,2015-03-18,6067.62,6067.62,6052.52,6052.52
N500LOWVOL 50,2015-03-19,5953.64,5954.07,5953.64,5954.07
N500VALUE 50,2015-03-19,3926.77,3926.77,3870.68,3870.68
NSE500,2015-03-19,7189.55,7217.7,7086.25,7096.75
N500Q 50,2015-03-19,6052.52,6053.4,6052.52,6053.4
N500MOM 50,2015-03-19,10409.4,10409.4,10337.1,10337.1
N500VALUE 50,2015-03-20,3870.68,3870.68,3769.83,3769.83
NSE500,2015-03-20,7096.2,7096.2,7016.05,7028.2
N500Q 50,2015-03-20,6053.4,6053.4,5995.1,5995.1
N500LOWVOL 50,2015-03-20,5954.07,5954.07,5912.54,5912.54
N500MOM 50,2015-03-20,10337.1,10337.1,10147.2,10147.2
N500VALUE 50,2015-03-23,3769.83,3769.83,3711.39,3711.39
N500MOM 50,2015-03-23,10147.2,10147.2,10102.1,10102.1
N500Q 50,2015-03-23,5995.1,5995.1,5973.37,5973.37
N500LOWVOL 50,2015-03-23,5912.54,5912.54,5891.86,5891.86
NSE500,2015-03-23,7045.8,7053.1,6990.15,6997.6
N500Q 50,2015-03-24,5973.37,5973.37,5968.52,5968.52
N500VALUE 50,2015-03-24,3711.39,3716.12,3711.39,3716.12
NSE500,2015-03-24,6991.7,7040.15,6980.3,6984.75
N500MOM 50,2015-03-24,10102.1,10102.1,10076.5,10076.5
N500LOWVOL 50,2015-03-24,5891.86,5905.12,5891.86,5905.12
N500LOWVOL 50,2015-03-25,5905.12,5911.5,5905.12,5911.5
NSE500,2015-03-25,7005.25,7006.3,6963.7,6972.45
N500MOM 50,2015-03-25,10076.5,10076.5,10004.2,10004.2
N500VALUE 50,2015-03-25,3716.12,3716.12,3684.94,3684.94
N500Q 50,2015-03-25,5968.52,5974.2,5968.52,5974.2
N500LOWVOL 50,2015-03-26,5911.5,5911.5,5815.44,5815.44
N500MOM 50,2015-03-26,10004.2,10004.2,9874.97,9874.97
N500VALUE 50,2015-03-26,3684.94,3684.94,3649.95,3649.95
NSE500,2015-03-26,6934.2,6945.65,6836.15,6846.25
N500Q 50,2015-03-26,5974.2,5974.2,5884.09,5884.09
NSE500,2015-03-27,6889.1,6894.75,6778.45,6846.6
N500LOWVOL 50,2015-03-27,5815.44,5815.44,5786.39,5786.39
N500MOM 50,2015-03-27,9874.97,9886.57,9874.97,9886.57
N500Q 50,2015-03-27,5884.09,5884.09,5867.92,5867.92
N500VALUE 50,2015-03-27,3649.95,3649.95,3640.23,3640.23
N500Q 50,2015-03-30,5867.92,5930.58,5867.92,5930.58
N500MOM 50,2015-03-30,9886.57,10159.5,9886.57,10159.5
N500VALUE 50,2015-03-30,3640.23,3708.15,3640.23,3708.15
NSE500,2015-03-30,6889.35,6976.75,6889.2,6969.95
N500LOWVOL 50,2015-03-30,5786.39,5861.85,5786.39,5861.85
N500Q 50,2015-03-31,5930.58,5947.02,5930.58,5947.02
N500MOM 50,2015-03-31,10159.5,10217.9,10159.5,10217.9
NSE500,2015-03-31,7001.7,7020.8,6952.35,6978.15
N500VALUE 50,2015-03-31,3708.15,3730.58,3708.15,3730.58
N500LOWVOL 50,2015-03-31,5861.85,5878.52,5861.85,5878.52
NSE500,2015-04-01,6975.8,7068.85,6964.65,7060.2
N500Q 50,2015-04-01,5947.02,5998.65,5947.02,5998.65
N500LOWVOL 50,2015-04-01,5878.52,5939.5,5878.52,5939.5
N500MOM 50,2015-04-01,10217.9,10424.0,10217.9,10424.0
N500VALUE 50,2015-04-01,3730.58,3795.95,3730.58,3795.95
NSE500,2015-04-06,7087.05,7131.55,7059.65,7126.75
N500Q 50,2015-04-06,5998.65,6087.75,5998.65,6087.75
N500LOWVOL 50,2015-04-06,5939.5,6009.03,5939.5,6009.03
N500VALUE 50,2015-04-06,3795.95,3832.41,3795.95,3832.41
N500MOM 50,2015-04-06,10424.0,10542.7,10424.0,10542.7
N500LOWVOL 50,2015-04-07,6009.03,6032.66,6009.03,6032.66
N500VALUE 50,2015-04-07,3832.41,3866.67,3832.41,3866.67
N500Q 50,2015-04-07,6087.75,6110.2,6087.75,6110.2
N500MOM 50,2015-04-07,10542.7,10542.7,10541.4,10541.4
NSE500,2015-04-07,7148.85,7158.1,7083.65,7144.4
N500MOM 50,2015-04-08,10541.4,10704.2,10541.4,10704.2
N500Q 50,2015-04-08,6110.2,6179.21,6110.2,6179.21
N500VALUE 50,2015-04-08,3866.67,3900.61,3866.67,3900.61
NSE500,2015-04-08,7176.7,7205.75,7168.4,7193.6
N500LOWVOL 50,2015-04-08,6032.66,6069.88,6032.66,6069.88
NSE500,2015-04-09,7229.9,7237.35,7171.1,7234.0
N500MOM 50,2015-04-09,10704.2,10704.2,10695.2,10695.2
N500VALUE 50,2015-04-09,3900.61,3925.71,3900.61,3925.71
N500LOWVOL 50,2015-04-09,6069.88,6092.65,6069.88,6092.65
N500Q 50,2015-04-09,6179.21,6190.33,6179.21,6190.33
N500Q 50,2015-04-10,6190.33,6202.12,6190.33,6202.12
N500VALUE 50,2015-04-10,3925.71,3961.86,3925.71,3961.86
N500MOM 50,2015-04-10,10695.2,10699.5,10695.2,10699.5
NSE500,2015-04-10,7236.0,7251.45,7217.45,7246.05
N500LOWVOL 50,2015-04-10,6092.65,6097.49,6092.65,6097.49
N500Q 50,2015-04-13,6202.12,6232.95,6202.12,6232.95
N500LOWVOL 50,2015-04-13,6097.49,6138.68,6097.49,6138.68
N500VALUE 50,2015-04-13,3961.86,3991.61,3961.86,3991.61
N500MOM 50,2015-04-13,10699.5,10699.5,10649.9,10649.9
NSE500,2015-04-13,7266.15,7292.0,7245.6,7286.2
N500LOWVOL 50,2015-04-15,6138.68,6138.68,6068.03,6068.03
N500VALUE 50,2015-04-15,3991.61,3991.61,3976.64,3976.64
NSE500,2015-04-15,7299.55,7299.55,7205.45,7224.2
N500MOM 50,2015-04-15,10649.9,10649.9,10545.3,10545.3
N500Q 50,2015-04-15,6232.95,6232.95,6155.94,6155.94
N500VALUE 50,2015-04-16,3976.64,3976.64,3938.23,3938.23
N500Q 50,2015-04-16,6155.94,6155.94,6101.99,6101.99
N500LOWVOL 50,2015-04-16,6068.03,6068.03,6023.9,6023.9
N500MOM 50,2015-04-16,10545.3,10545.3,10453.3,10453.3
NSE500,2015-04-16,7233.85,7233.85,7134.5,7183.35
N500Q 50,2015-04-17,6101.99,6101.99,5977.03,5977.03
NSE500,2015-04-17,7180.4,7180.4,7087.1,7093.85
N500LOWVOL 50,2015-04-17,6023.9,6023.9,5924.07,5924.07
N500VALUE 50,2015-04-17,3938.23,3938.23,3933.24,3933.24
N500MOM 50,2015-04-17,10453.3,10453.3,10211.2,10211.2
NSE500,2015-04-20,7104.65,7104.65,6933.0,6958.0
N500LOWVOL 50,2015-04-20,5924.07,5924.07,5816.45,5816.45
N500MOM 50,2015-04-20,10211.2,10211.2,10001.0,10001.0
N500VALUE 50,2015-04-20,3933.24,3933.24,3849.99,3849.99
N500Q 50,2015-04-20,5977.03,5977.03,5870.57,5870.57
N500Q 50,2015-04-21,5870.57,5870.57,5798.6,5798.6
N500MOM 50,2015-04-21,10001.0,10001.0,9996.2,9996.2
N500VALUE 50,2015-04-21,3849.99,3850.41,3849.99,3850.41
N500LOWVOL 50,2015-04-21,5816.45,5816.45,5737.38,5737.38
NSE500,2015-04-21,6943.5,6977.1,6890.1,6908.0
N500MOM 50,2015-04-22,9996.2,9996.2,9929.33,9929.33
N500Q 50,2015-04-22,5798.6,5820.29,5798.6,5820.29
NSE500,2015-04-22,6928.3,6948.5,6836.65,6938.0
N500VALUE 50,2015-04-22,3850.41,3876.44,3850.41,3876.44
N500LOWVOL 50,2015-04-22,5737.38,5758.39,5737.38,5758.39
N500VALUE 50,2015-04-23,3876.44,3879.48,3876.44,3879.48
N500Q 50,2015-04-23,5820.29,5820.29,5820.08,5820.08
N500MOM 50,2015-04-23,9929.33,9929.33,9888.92,9888.92
N500LOWVOL 50,2015-04-23,5758.39,5758.39,5741.72,5741.72
NSE500,2015-04-23,6978.35,7002.55,6899.5,6922.4
N500MOM 50,2015-04-24,9888.92,9888.92,9557.94,9557.94
N500VALUE 50,2015-04-24,3879.48,3879.48,3777.96,3777.96
N500LOWVOL 50,2015-04-24,5741.72,5741.72,5675.74,5675.74
N500Q 50,2015-04-24,5820.08,5820.08,5740.49,5740.49
NSE500,2015-04-24,6931.55,6931.55,6804.2,6826.55
N500LOWVOL 50,2015-04-27,5675.74,5675.74,5594.94,5594.94
N500MOM 50,2015-04-27,9557.94,9557.94,9215.18,9215.18
N500VALUE 50,2015-04-27,3777.96,3777.96,3674.33,3674.33
NSE500,2015-04-27,6846.7,6846.7,6715.9,6723.9
N500Q 50,2015-04-27,5740.49,5740.49,5643.29,5643.29
N500MOM 50,2015-04-28,9215.18,9403.98,9215.18,9403.98
N500LOWVOL 50,2015-04-28,5594.94,5657.56,5594.94,5657.56
N500Q 50,2015-04-28,5643.29,5665.2,5643.29,5665.2
N500VALUE 50,2015-04-28,3674.33,3727.73,3674.33,3727.73
NSE500,2015-04-28,6720.65,6808.0,6698.45,6794.65
N500Q 50,2015-04-29,5665.2,5693.78,5665.2,5693.78
N500LOWVOL 50,2015-04-29,5657.56,5657.56,5642.67,5642.67
N500VALUE 50,2015-04-29,3727.73,3731.83,3727.73,3731.83
NSE500,2015-04-29,6793.7,6823.1,6757.9,6781.7
N500MOM 50,2015-04-29,9403.98,9546.41,9403.98,9546.41
N500LOWVOL 50,2015-04-30,5642.67,5642.67,5608.26,5608.26
N500VALUE 50,2015-04-30,3731.83,3743.86,3731.83,3743.86
N500Q 50,2015-04-30,5693.78,5693.78,5659.73,5659.73
N500MOM 50,2015-04-30,9546.41,9576.03,9546.41,9576.03
NSE500,2015-04-30,6771.05,6771.05,6714.95,6749.65
N500VALUE 50,2015-05-04,3743.86,3834.26,3743.86,3834.26
NSE500,2015-05-04,6790.8,6883.2,6788.55,6873.4
N500Q 50,2015-05-04,5659.73,5763.02,5659.73,5763.02
N500LOWVOL 50,2015-05-04,5608.26,5730.33,5608.26,5730.33
N500MOM 50,2015-05-04,9576.03,9814.83,9576.03,9814.83
N500MOM 50,2015-05-05,9814.83,9838.31,9814.83,9838.31
N500VALUE 50,2015-05-05,3834.26,3850.99,3834.26,3850.99
N500Q 50,2015-05-05,5763.02,5791.08,5763.02,5791.08
NSE500,2015-05-05,6880.65,6900.45,6847.4,6878.5
N500LOWVOL 50,2015-05-05,5730.33,5730.33,5730.13,5730.13
N500LOWVOL 50,2015-05-06,5730.13,5730.13,5589.05,5589.05
N500Q 50,2015-05-06,5791.08,5791.08,5665.4,5665.4
N500MOM 50,2015-05-06,9838.31,9838.31,9456.68,9456.68
NSE500,2015-05-06,6869.95,6871.9,6671.35,6680.9
N500VALUE 50,2015-05-06,3850.99,3850.99,3680.77,3680.77
N500Q 50,2015-05-07,5665.4,5665.4,5656.72,5656.72
NSE500,2015-05-07,6667.5,6688.75,6572.7,6616.85
N500LOWVOL 50,2015-05-07,5589.05,5589.05,5573.96,5573.96
N500MOM 50,2015-05-07,9456.68,9456.68,9165.83,9165.83
N500VALUE 50,2015-05-07,3680.77,3680.77,3603.16,3603.16
NSE500,2015-05-08,6676.15,6752.65,6676.15,6728.9
N500Q 50,2015-05-08,5656.72,5705.7,5656.72,5705.7
N500MOM 50,2015-05-08,9165.83,9405.9,9165.83,9405.9
N500VALUE 50,2015-05-08,3603.16,3643.77,3603.16,3643.77
N500LOWVOL 50,2015-05-08,5573.96,5657.51,5573.96,5657.51
N500VALUE 50,2015-05-11,3643.77,3714.78,3643.77,3714.78
N500MOM 50,2015-05-11,9405.9,9609.11,9405.9,9609.11
NSE500,2015-05-11,6771.35,6843.3,6765.05,6839.0
N500LOWVOL 50,2015-05-11,5657.51,5730.93,5657.51,5730.93
N500Q 50,2015-05-11,5705.7,5776.94,5705.7,5776.94
N500VALUE 50,2015-05-12,3714.78,3714.78,3585.88,3585.88
N500MOM 50,2015-05-12,9609.11,9609.11,9386.97,9386.97
NSE500,2015-05-12,6842.6,6842.6,6683.15,6689.4
N500LOWVOL 50,2015-05-12,5730.93,5730.93,5634.29,5634.29
N500Q 50,2015-05-12,5776.94,5776.94,5709.01,5709.01
N500Q 50,2015-05-13,5709.01,5744.24,5709.01,5744.24
N500VALUE 50,2015-05-13,3585.88,3628.77,3585.88,3628.77
NSE500,2015-05-13,6733.3,6793.2,6677.95,6780.4
N500LOWVOL 50,2015-05-13,5634.29,5675.42,5634.29,5675.42
N500MOM 50,2015-05-13,9386.97,9534.67,9386.97,9534.67
N500MOM 50,2015-05-14,9534.67,9662.8,9534.67,9662.8
N500Q 50,2015-05-14,5744.24,5771.09,5744.24,5771.09
N500LOWVOL 50,2015-05-14,5675.42,5678.6,5675.42,5678.6
N500VALUE 50,2015-05-14,3628.77,3684.55,3628.77,3684.55
NSE500,2015-05-14,6778.5,6804.15,6720.0,6796.75
N500LOWVOL 50,2015-05-15,5678.6,5706.66,5678.6,5706.66
N500Q 50,2015-05-15,5771.09,5796.52,5771.09,5796.52
NSE500,2015-05-15,6813.1,6842.15,6798.75,6827.05
N500MOM 50,2015-05-15,9662.8,9700.18,9662.8,9700.18
N500VALUE 50,2015-05-15,3684.55,3684.55,3676.4,3676.4
NSE500,2015-05-18,6845.85,6916.1,6839.3,6910.85
N500Q 50,2015-05-18,5796.52,5847.87,5796.52,5847.87
N500MOM 50,2015-05-18,9700.18,9818.56,9700.18,9818.56
N500VALUE 50,2015-05-18,3676.4,3697.8,3676.4,3697.8
N500LOWVOL 50,2015-05-18,5706.66,5772.0,5706.66,5772.0
NSE500,2015-05-19,6901.7,6955.05,6886.9,6909.7
N500VALUE 50,2015-05-19,3697.8,3700.1,3697.8,3700.1
N500Q 50,2015-05-19,5847.87,5863.14,5847.87,5863.14
N500MOM 50,2015-05-19,9818.56,9818.56,9816.09,9816.09
N500LOWVOL 50,2015-05-19,5772.0,5772.26,5772.0,5772.26
NSE500,2015-05-20,6933.8,6966.25,6933.6,6944.4
N500Q 50,2015-05-20,5863.14,5882.98,5863.14,5882.98
N500MOM 50,2015-05-20,9816.09,9843.52,9816.09,9843.52
N500VALUE 50,2015-05-20,3700.1,3700.1,3692.31,3692.31
N500LOWVOL 50,2015-05-20,5772.26,5806.77,5772.26,5806.77
N500MOM 50,2015-05-21,9843.52,9843.52,9838.87,9838.87
N500Q 50,2015-05-21,5882.98,5917.58,5882.98,5917.58
N500VALUE 50,2015-05-21,3692.31,3692.31,3688.68,3688.68
N500LOWVOL 50,2015-05-21,5806.77,5814.99,5806.77,5814.99
NSE500,2015-05-21,6956.2,6958.15,6909.75,6938.75
N500LOWVOL 50,2015-05-22,5814.99,5844.64,5814.99,5844.64
N500MOM 50,2015-05-22,9838.87,9884.15,9838.87,9884.15
NSE500,2015-05-22,6951.35,6988.3,6941.4,6964.45
N500VALUE 50,2015-05-22,3688.68,3688.68,3680.19,3680.19
N500Q 50,2015-05-22,5917.58,5952.11,5917.58,5952.11
NSE500,2015-05-25,6953.25,6956.8,6907.1,6911.15
N500LOWVOL 50,2015-05-25,5844.64,5844.64,5799.83,5799.83
N500VALUE 50,2015-05-25,3680.19,3680.19,3662.19,3662.19
N500Q 50,2015-05-25,5952.11,5952.11,5913.19,5913.19
N500MOM 50,2015-05-25,9884.15,9896.91,9884.15,9896.91
N500MOM 50,2015-05-26,9896.91,9896.91,9876.76,9876.76
N500Q 50,2015-05-26,5913.19,5913.19,5912.55,5912.55
N500LOWVOL 50,2015-05-26,5799.83,5799.83,5784.96,5784.96
NSE500,2015-05-26,6919.5,6921.3,6876.2,6890.6
N500VALUE 50,2015-05-26,3662.19,3662.19,3651.52,3651.52
N500MOM 50,2015-05-27,9876.76,9883.99,9876.76,9883.99
N500Q 50,2015-05-27,5912.55,5912.55,5874.2,5874.2
N500VALUE 50,2015-05-27,3651.52,3683.56,3651.52,3683.56
N500LOWVOL 50,2015-05-27,5784.96,5784.96,5741.6,5741.6
NSE500,2015-05-27,6858.55,6890.55,6842.8,6885.1
N500MOM 50,2015-05-28,9883.99,9883.99,9830.32,9830.32
N500VALUE 50,2015-05-28,3683.56,3690.78,3683.56,3690.78
N500Q 50,2015-05-28,5874.2,5878.09,5874.2,5878.09
NSE500,2015-05-28,6895.35,6904.9,6828.1,6867.75
N500LOWVOL 50,2015-05-28,5741.6,5741.6,5725.8,5725.8
N500VALUE 50,2015-05-29,3690.78,3728.55,3690.78,3728.55
N500MOM 50,2015-05-29,9830.32,10028.3,9830.32,10028.3
NSE500,2015-05-29,6878.5,6963.95,6864.85,6959.85
N500LOWVOL 50,2015-05-29,5725.8,5809.79,5725.8,5809.79
N500Q 50,2015-05-29,5878.09,5973.2,5878.09,5973.2
N500MOM 50,2015-06-01,10028.3,10052.4,10028.3,10052.4
N500VALUE 50,2015-06-01,3728.55,3730.38,3728.55,3730.38
N500Q 50,2015-06-01,5973.2,5973.2,5950.26,5950.26
NSE500,2015-06-01,6947.7,6980.65,6947.7,6957.45
N500LOWVOL 50,2015-06-01,5809.79,5819.8,5809.79,5819.8
N500MOM 50,2015-06-02,10052.4,10052.4,9767.58,9767.58
N500Q 50,2015-06-02,5950.26,5950.26,5820.75,5820.75
N500LOWVOL 50,2015-06-02,5819.8,5819.8,5704.71,5704.71
NSE500,2015-06-02,6966.5,6966.5,6793.0,6799.45
N500VALUE 50,2015-06-02,3730.38,3730.38,3633.97,3633.97
N500Q 50,2015-06-03,5820.75,5820.75,5767.91,5767.91
N500VALUE 50,2015-06-03,3633.97,3633.97,3530.57,3530.57
N500LOWVOL 50,2015-06-03,5704.71,5704.71,5651.45,5651.45
NSE500,2015-06-03,6798.4,6798.4,6645.85,6703.45
N500MOM 50,2015-06-03,9767.58,9767.58,9590.36,9590.36
N500Q 50,2015-06-04,5767.91,5767.91,5753.46,5753.46
N500LOWVOL 50,2015-06-04,5651.45,5651.45,5649.3,5649.3
NSE500,2015-06-04,6719.55,6720.9,6646.3,6704.75
N500MOM 50,2015-06-04,9590.36,9590.36,9588.05,9588.05
N500VALUE 50,2015-06-04,3530.57,3530.57,3503.81,3503.81
N500MOM 50,2015-06-05,9588.05,9615.67,9588.05,9615.67
N500LOWVOL 50,2015-06-05,5649.3,5649.3,5626.57,5626.57
NSE500,2015-06-05,6693.25,6754.4,6683.2,6700.7
N500Q 50,2015-06-05,5753.46,5769.04,5753.46,5769.04
N500VALUE 50,2015-06-05,3503.81,3512.49,3503.81,3512.49
N500Q 50,2015-06-08,5769.04,5769.04,5693.5,5693.5
N500LOWVOL 50,2015-06-08,5626.57,5626.57,5577.06,5577.06
N500MOM 50,2015-06-08,9615.67,9615.67,9447.27,9447.27
N500VALUE 50,2015-06-08,3512.49,3512.49,3442.19,3442.19
NSE500,2015-06-08,6710.25,6710.25,6622.35,6631.3
N500MOM 50,2015-06-09,9447.27,9447.27,9333.83,9333.83
NSE500,2015-06-09,6617.8,6640.7,6597.35,6612.9
N500LOWVOL 50,2015-06-09,5577.06,5577.06,5547.6,5547.6
N500VALUE 50,2015-06-09,3442.19,3442.28,3442.19,3442.28
N500Q 50,2015-06-09,5693.5,5693.5,5662.05,5662.05
N500LOWVOL 50,2015-06-10,5547.6,5609.37,5547.6,5609.37
N500Q 50,2015-06-10,5662.05,5725.82,5662.05,5725.82
N500VALUE 50,2015-06-10,3442.28,3461.53,3442.28,3461.53
N500MOM 50,2015-06-10,9333.83,9508.09,9333.83,9508.09
NSE500,2015-06-10,6617.75,6710.7,6617.75,6691.25
N500Q 50,2015-06-11,5725.82,5725.82,5625.99,5625.99
N500VALUE 50,2015-06-11,3461.53,3461.53,3388.32,3388.32
N500LOWVOL 50,2015-06-11,5609.37,5609.37,5510.87,5510.87
N500MOM 50,2015-06-11,9508.09,9508.09,9319.27,9319.27
NSE500,2015-06-11,6721.85,6724.35,6564.45,6568.5
N500VALUE 50,2015-06-12,3388.32,3388.32,3379.82,3379.82
N500LOWVOL 50,2015-06-12,5510.87,5532.1,5510.87,5532.1
N500Q 50,2015-06-12,5625.99,5625.99,5594.31,5594.31
N500MOM 50,2015-06-12,9319.27,9319.27,9259.86,9259.86
NSE500,2015-06-12,6562.05,6584.3,6543.55,6577.4
NSE500,2015-06-15,6584.7,6634.2,6558.6,6600.65
N500LOWVOL 50,2015-06-15,5532.1,5551.72,5532.1,5551.72
N500MOM 50,2015-06-15,9259.86,9309.14,9259.86,9309.14
N500VALUE 50,2015-06-15,3379.82,3380.89,3379.82,3380.89
N500Q 50,2015-06-15,5594.31,5619.57,5594.31,5619.57
N500VALUE 50,2015-06-16,3380.89,3396.79,3380.89,3396.79
N500Q 50,2015-06-16,5619.57,5649.23,5619.57,5649.23
